Time,Conductivity_in (microS),Conductivity_in @25*C (microS),Temperature_in,Conductivity_out (microS),Conductivity_out @25*C (microS),Temperature_out
15:13:21,37.53,36.16,27.00,456.80,454.64,25.25
15:13:22,37.52,36.31,26.75,455.80,449.40,25.75
15:13:23,36.59,35.91,26.00,452.50,446.14,25.75
15:13:24,38.44,37.03,27.00,452.40,448.14,25.50
15:13:25,40.16,39.05,26.50,450.60,446.36,25.50
15:13:26,38.42,37.53,26.25,449.60,447.47,25.25
15:13:27,37.50,36.29,26.75,448.20,443.98,25.50
15:13:28,35.67,34.52,26.75,445.30,439.04,25.75
15:13:29,38.44,37.55,26.25,443.80,439.62,25.50
15:13:30,36.58,35.73,26.25,442.10,435.89,25.75
15:13:31,37.51,36.47,26.50,440.10,435.96,25.50
15:13:32,37.53,36.32,26.75,438.10,431.94,25.75
15:13:33,37.50,36.29,26.75,435.50,433.44,25.25
15:13:34,36.58,35.73,26.25,434.60,430.51,25.50
15:13:35,36.60,35.59,26.50,432.40,428.33,25.50
15:13:36,37.48,36.44,26.50,431.50,427.44,25.50
15:13:37,37.49,36.28,26.75,428.60,424.57,25.50
15:13:38,36.59,35.58,26.50,425.80,423.79,25.25
15:13:38,37.49,36.45,26.50,425.10,421.10,25.50
15:13:39,35.67,34.52,26.75,424.80,422.79,25.25
15:13:40,38.42,37.01,27.00,422.80,420.80,25.25
15:13:41,36.58,35.40,26.75,419.80,417.82,25.25
15:13:42,34.74,33.62,26.75,418.50,414.56,25.50
15:13:43,34.74,33.78,26.50,415.80,411.89,25.50
15:13:44,38.41,37.35,26.50,415.10,411.19,25.50
15:13:45,35.66,34.51,26.75,413.10,411.15,25.25
15:13:46,35.66,34.67,26.50,412.60,408.72,25.50
15:13:47,38.41,37.17,26.75,410.30,410.30,25.00
15:13:48,36.57,35.39,26.75,408.10,408.10,25.00
15:13:49,33.91,32.97,26.50,406.20,406.20,25.00
15:13:50,35.66,34.67,26.50,404.70,406.63,24.75
15:13:51,38.40,37.34,26.50,403.50,401.59,25.25
15:13:52,36.57,35.39,26.75,401.90,398.12,25.50
15:13:53,34.73,33.77,26.50,399.30,399.30,25.00
15:13:54,35.66,34.67,26.50,398.10,394.35,25.50
15:13:55,33.01,31.95,26.75,396.90,396.90,25.00
15:13:56,35.65,34.82,26.25,394.50,392.63,25.25
15:13:57,34.71,33.75,26.50,392.90,389.20,25.50
15:13:58,35.65,34.82,26.25,391.20,389.35,25.25
15:13:59,36.54,35.53,26.50,388.60,384.94,25.50
15:14:00,34.72,33.60,26.75,387.00,385.17,25.25
15:14:01,34.70,33.89,26.25,383.70,380.09,25.50
15:14:02,32.98,31.92,26.75,384.50,380.88,25.50
15:14:03,33.92,32.83,26.75,382.10,378.50,25.50
15:14:04,33.91,32.67,27.00,380.30,376.72,25.50
15:14:05,36.56,35.55,26.50,377.80,376.01,25.25
15:14:06,32.98,31.92,26.75,376.20,374.42,25.25
15:14:07,35.63,34.80,26.25,374.40,370.88,25.50
15:14:08,33.90,32.96,26.50,373.00,373.00,25.00
15:14:09,34.72,33.91,26.25,372.10,368.60,25.50
15:14:10,33.89,32.65,27.00,368.20,366.46,25.25
15:14:11,34.72,34.07,26.00,365.80,360.66,25.75
15:14:12,33.89,32.80,26.75,366.80,366.80,25.00
15:14:13,34.69,33.57,26.75,363.50,358.39,25.75
15:14:14,32.04,31.15,26.50,362.40,362.40,25.00
15:14:15,32.98,31.77,27.00,359.30,359.30,25.00
15:14:16,32.97,32.06,26.50,358.20,354.83,25.50
15:14:17,34.69,33.57,26.75,357.70,357.70,25.00
15:14:18,32.99,32.08,26.50,356.30,351.29,25.75
15:14:19,32.99,32.08,26.50,354.60,352.92,25.25
15:14:20,32.95,32.04,26.50,351.90,346.96,25.75
15:14:21,34.69,33.89,26.25,348.90,344.00,25.75
15:14:22,32.98,31.92,26.75,348.10,346.45,25.25
15:14:23,34.68,33.56,26.75,346.10,346.10,25.00
15:14:23,33.87,32.93,26.50,344.60,339.76,25.75
15:14:24,32.99,32.08,26.50,342.30,337.49,25.75
15:14:25,35.63,34.48,26.75,340.90,340.90,25.00
15:14:26,34.69,33.57,26.75,341.70,338.48,25.50
15:14:27,33.88,32.94,26.50,340.70,337.49,25.50
15:14:28,34.70,33.74,26.50,339.80,338.19,25.25
15:14:29,33.88,32.79,26.75,337.40,334.22,25.50
15:14:30,32.04,31.01,26.75,336.30,336.30,25.00
15:14:31,32.05,31.02,26.75,332.20,333.79,24.75
15:14:32,32.94,32.03,26.50,333.10,329.97,25.50
15:14:33,33.88,32.79,26.75,330.70,330.70,25.00
15:14:34,31.12,30.12,26.75,330.50,325.86,25.75
15:14:35,32.95,31.89,26.75,329.30,324.67,25.75
15:14:36,33.87,32.78,26.75,325.90,322.83,25.50
15:14:37,32.05,31.02,26.75,326.90,322.31,25.75
15:14:38,33.89,32.95,26.50,324.00,319.45,25.75
15:14:39,32.95,32.04,26.50,323.00,321.47,25.25
15:14:40,32.03,30.86,27.00,322.50,320.98,25.25
15:14:41,30.18,29.34,26.50,320.20,317.19,25.50
15:14:42,31.10,30.52,26.00,319.20,317.69,25.25
15:14:43,32.94,31.88,26.75,316.90,315.40,25.25
15:14:44,32.96,31.75,27.00,317.90,316.40,25.25
15:14:45,33.88,32.79,26.75,316.50,313.52,25.50
15:14:46,33.87,32.93,26.50,313.50,310.55,25.50
15:14:47,32.96,32.05,26.50,312.50,309.56,25.50
15:14:48,33.88,33.25,26.00,310.60,309.13,25.25
15:14:49,32.01,30.98,26.75,309.30,307.84,25.25
15:14:50,33.86,32.92,26.50,309.70,306.79,25.50
15:14:51,33.88,32.79,26.75,307.50,303.18,25.75
15:14:52,31.10,30.10,26.75,307.50,304.61,25.50
15:14:53,32.01,31.12,26.50,305.00,302.13,25.50
15:14:54,34.66,33.54,26.75,304.10,301.24,25.50
15:14:55,32.91,32.15,26.25,302.90,298.64,25.75
15:14:56,32.01,30.98,26.75,301.80,300.37,25.25
15:14:57,32.01,30.84,27.00,302.30,303.74,24.75
15:14:58,32.01,30.98,26.75,300.10,298.68,25.25
15:14:59,32.02,31.13,26.50,298.30,295.49,25.50
15:15:00,31.08,30.22,26.50,297.50,294.70,25.50
15:15:01,32.01,30.98,26.75,295.90,294.50,25.25
15:15:02,32.93,32.02,26.50,294.40,291.63,25.50
15:15:03,32.91,31.85,26.75,292.00,289.25,25.50
15:15:04,32.93,32.02,26.50,291.30,289.92,25.25
15:15:05,31.08,30.36,26.25,292.00,289.25,25.50
15:15:06,32.93,31.87,26.75,288.80,288.80,25.00
15:15:07,32.02,31.13,26.50,288.60,285.88,25.50
15:15:08,32.02,30.99,26.75,285.00,281.00,25.75
15:15:08,30.17,29.20,26.75,285.50,282.81,25.50
15:15:09,32.03,31.00,26.75,283.70,282.36,25.25
15:15:10,32.96,32.20,26.25,282.40,279.74,25.50
15:15:11,32.02,31.28,26.25,281.40,278.75,25.50
15:15:12,31.99,31.10,26.50,280.30,278.97,25.25
15:15:13,32.94,31.88,26.75,278.00,275.38,25.50
15:15:14,32.93,31.72,27.00,298.10,298.10,25.00
15:15:15,32.02,30.85,27.00,299.60,299.60,25.00
15:15:16,31.10,30.10,26.75,291.60,288.86,25.50
15:15:17,31.09,30.09,26.75,283.40,280.73,25.50
15:15:18,32.93,32.17,26.25,280.90,279.57,25.25
15:15:19,31.10,30.24,26.50,279.10,276.47,25.50
15:15:20,29.24,28.30,26.75,275.80,273.20,25.50
15:15:21,31.10,30.24,26.50,275.90,274.60,25.25
15:15:22,30.17,29.20,26.75,274.40,271.82,25.50
15:15:23,32.93,32.02,26.50,273.00,271.71,25.25
15:15:24,30.18,29.21,26.75,273.00,270.43,25.50
15:15:25,33.86,32.77,26.75,271.70,269.14,25.50
15:15:26,32.94,31.88,26.75,270.90,268.35,25.50
15:15:27,31.10,30.24,26.50,270.60,269.32,25.25
15:15:28,29.25,28.57,26.25,269.40,266.86,25.50
15:15:29,32.04,31.01,26.75,268.40,268.40,25.00
15:15:30,30.18,29.34,26.50,267.20,267.20,25.00
15:15:31,30.17,29.07,27.00,266.30,265.04,25.25
15:15:32,32.02,31.42,26.00,264.90,262.41,25.50
15:15:33,33.85,32.76,26.75,264.60,263.35,25.25
15:15:34,30.17,29.07,27.00,262.50,260.03,25.50
15:15:35,30.17,29.47,26.25,262.20,262.20,25.00
15:15:36,31.09,30.09,26.75,260.90,258.44,25.50
15:15:37,31.07,30.07,26.75,260.70,259.47,25.25
15:15:38,31.98,31.24,26.25,260.00,260.00,25.00
15:15:39,32.01,30.98,26.75,258.80,255.16,25.75
15:15:40,31.11,30.25,26.50,257.80,255.37,25.50
15:15:41,32.01,30.98,26.75,256.70,255.49,25.25
15:15:42,32.00,31.11,26.50,256.50,254.09,25.50
15:15:43,32.01,31.12,26.50,255.10,252.70,25.50
15:15:44,30.17,29.33,26.50,253.80,252.60,25.25
15:15:45,31.09,30.09,26.75,253.50,252.30,25.25
15:15:46,31.09,30.23,26.50,252.80,252.80,25.00
15:15:47,31.09,30.09,26.75,251.50,250.31,25.25
15:15:48,32.02,30.99,26.75,250.10,248.92,25.25
15:15:49,31.09,30.37,26.25,249.30,249.30,25.00
15:15:50,29.21,28.27,26.75,247.80,246.63,25.25
15:15:51,31.11,30.11,26.75,247.50,245.17,25.50
15:15:52,29.25,28.31,26.75,247.10,244.77,25.50
15:15:53,29.25,28.31,26.75,246.00,243.68,25.50
15:15:53,30.15,29.31,26.50,244.60,243.44,25.25
15:15:54,30.18,29.34,26.50,243.10,240.81,25.50
15:15:55,32.02,30.99,26.75,243.30,242.15,25.25
15:15:56,29.25,28.31,26.75,242.90,241.75,25.25
15:15:57,30.16,29.19,26.75,242.40,240.12,25.50
15:15:58,32.04,31.15,26.50,241.20,240.06,25.25
15:15:59,31.10,30.24,26.50,240.30,238.04,25.50
15:16:00,29.25,28.44,26.50,239.30,238.17,25.25
15:16:01,30.17,29.07,27.00,238.90,236.65,25.50
15:16:02,30.16,29.19,26.75,239.00,236.75,25.50
15:16:03,30.17,29.33,26.50,237.20,234.97,25.50
15:16:04,31.10,29.96,27.00,236.40,234.18,25.50
15:16:05,29.25,28.31,26.75,235.30,234.19,25.25
15:16:06,28.42,27.51,26.75,234.30,235.42,24.75
15:16:07,29.26,28.45,26.50,233.10,232.00,25.25
15:16:08,31.09,30.09,26.75,233.00,234.11,24.75
15:16:09,31.11,30.39,26.25,231.70,228.44,25.75
15:16:10,30.16,29.32,26.50,231.60,228.35,25.75
15:16:11,31.09,30.23,26.50,230.10,230.10,25.00
15:16:12,31.11,30.25,26.50,229.50,229.50,25.00
15:16:13,29.25,28.18,27.00,228.60,227.52,25.25
15:16:14,30.16,29.19,26.75,227.60,226.52,25.25
15:16:15,29.25,28.18,27.00,227.00,223.81,25.75
15:16:16,29.26,28.45,26.50,226.50,224.37,25.50
15:16:17,31.11,30.25,26.50,226.40,224.27,25.50
15:16:18,29.25,28.44,26.50,225.40,224.33,25.25
15:16:19,32.04,31.30,26.25,224.90,223.84,25.25
15:16:20,30.17,29.20,26.75,224.00,224.00,25.00
15:16:21,31.09,30.37,26.25,223.20,222.14,25.25
15:16:22,30.19,29.49,26.25,222.90,221.85,25.25
15:16:23,32.06,31.17,26.50,222.80,220.70,25.50
15:16:24,30.19,29.22,26.75,222.50,222.50,25.00
15:16:25,32.95,32.04,26.50,220.60,217.50,25.75
15:16:26,29.26,28.45,26.50,220.70,221.75,24.75
15:16:27,30.18,29.21,26.75,219.40,219.40,25.00
15:16:28,31.10,30.38,26.25,218.00,216.97,25.25
15:16:29,30.17,29.20,26.75,217.70,215.65,25.50
15:16:30,29.25,28.44,26.50,217.00,215.97,25.25
15:16:31,32.05,31.16,26.50,215.80,214.78,25.25
15:16:32,30.19,29.22,26.75,214.20,212.18,25.50
15:16:33,31.10,30.10,26.75,215.00,212.98,25.50
15:16:34,29.23,28.29,26.75,214.50,213.49,25.25
15:16:35,30.17,29.20,26.75,213.00,211.99,25.25
15:16:36,29.25,28.44,26.50,212.60,211.59,25.25
15:16:37,31.09,30.09,26.75,211.90,210.90,25.25
15:16:37,31.07,30.07,26.75,211.60,210.60,25.25
15:16:38,30.15,29.18,26.75,210.30,209.31,25.25
15:16:39,31.10,30.10,26.75,210.00,209.01,25.25
15:16:40,29.23,28.29,26.75,210.60,209.60,25.25
15:16:41,30.18,29.21,26.75,209.40,208.41,25.25
15:16:42,30.18,29.34,26.50,207.40,205.45,25.50
15:16:43,32.03,31.29,26.25,207.00,206.02,25.25
15:16:44,28.44,27.52,26.75,206.70,205.72,25.25
15:16:45,29.25,28.31,26.75,206.10,204.16,25.50
15:16:46,32.93,31.87,26.75,205.70,203.76,25.50
15:16:47,30.18,29.21,26.75,205.10,204.13,25.25
15:16:48,32.00,31.11,26.50,204.80,202.87,25.50
15:16:49,29.26,28.45,26.50,203.90,201.04,25.75
15:16:50,31.10,30.10,26.75,203.60,202.64,25.25
15:16:51,30.17,29.20,26.75,202.90,201.94,25.25
15:16:52,28.44,27.65,26.50,202.30,201.34,25.25
15:16:53,29.24,28.56,26.25,202.80,200.89,25.50
15:16:54,29.23,28.29,26.75,202.40,201.44,25.25
15:16:55,29.25,28.44,26.50,200.90,200.90,25.00
15:16:56,30.15,29.18,26.75,200.60,199.65,25.25
15:16:57,32.00,31.11,26.50,199.60,197.72,25.50
15:16:58,31.11,30.39,26.25,199.20,196.40,25.75
15:16:59,31.07,30.07,26.75,198.20,195.42,25.75
15:17:00,31.06,30.06,26.75,197.60,196.67,25.25
15:17:01,28.43,27.64,26.50,197.30,197.30,25.00
15:17:02,29.26,28.19,27.00,196.30,195.37,25.25
15:17:03,31.08,30.22,26.50,196.20,194.35,25.50
15:17:04,29.26,28.32,26.75,196.30,194.45,25.50
15:17:05,28.44,27.65,26.50,195.90,195.90,25.00
15:17:06,30.15,29.31,26.50,195.00,194.08,25.25
15:17:07,32.00,30.97,26.75,195.50,194.58,25.25
15:17:08,31.07,29.93,27.00,194.90,193.98,25.25
15:17:09,29.26,28.45,26.50,193.60,192.68,25.25
15:17:10,32.00,31.11,26.50,193.20,192.29,25.25
15:17:11,31.06,30.20,26.50,193.20,192.29,25.25
15:17:12,29.24,28.56,26.25,191.90,190.99,25.25
15:17:13,31.05,30.05,26.75,191.50,190.59,25.25
15:17:14,31.07,30.49,26.00,191.90,190.09,25.50
15:17:15,28.42,27.63,26.50,190.90,191.81,24.75
15:17:16,29.25,28.44,26.50,189.70,188.80,25.25
15:17:17,30.14,29.30,26.50,188.80,188.80,25.00
15:17:18,30.12,29.02,27.00,187.40,185.64,25.50
15:17:19,27.47,26.59,26.75,188.50,187.61,25.25
15:17:20,28.43,27.52,26.75,187.80,186.91,25.25
15:17:21,27.50,26.49,27.00,186.60,185.72,25.25
15:17:22,29.23,28.42,26.50,186.90,186.02,25.25
15:17:22,28.43,27.52,26.75,185.30,182.70,25.75
15:17:23,30.15,29.31,26.50,186.00,183.39,25.75
15:17:24,29.25,28.31,26.75,185.00,183.26,25.50
15:17:25,28.43,27.52,26.75,184.20,183.33,25.25
15:17:26,29.24,28.30,26.75,183.10,183.10,25.00
15:17:27,29.22,28.54,26.25,182.80,181.94,25.25
15:17:28,28.41,27.62,26.50,182.20,180.49,25.50
15:17:29,28.43,27.52,26.75,182.00,181.14,25.25
15:17:30,27.51,26.50,27.00,181.20,181.20,25.00
15:17:31,27.48,26.60,26.75,181.90,180.19,25.50
15:17:32,30.14,29.04,27.00,180.30,179.45,25.25
15:17:33,27.51,26.75,26.50,181.00,180.14,25.25
15:17:34,28.42,27.63,26.50,180.20,178.50,25.50
15:17:35,28.41,27.50,26.75,179.60,178.75,25.25
15:17:36,28.41,27.62,26.50,178.90,178.05,25.25
15:17:37,28.41,27.75,26.25,179.00,177.32,25.50
15:17:38,28.39,27.60,26.50,178.90,178.05,25.25
15:17:39,28.41,27.50,26.75,179.60,178.75,25.25
15:17:40,28.43,27.52,26.75,178.10,177.26,25.25
15:17:41,28.39,27.48,26.75,177.20,175.53,25.50
15:17:42,29.24,28.56,26.25,178.10,176.42,25.50
15:17:43,28.43,27.52,26.75,178.30,175.79,25.75
15:17:44,28.40,27.36,27.00,177.00,174.51,25.75
15:17:45,26.57,25.83,26.50,177.20,176.36,25.25
15:17:46,27.51,26.62,26.75,177.70,176.86,25.25
15:17:47,29.23,28.29,26.75,175.00,174.17,25.25
15:17:48,25.64,24.93,26.50,175.00,173.35,25.50
15:17:49,29.23,28.42,26.50,174.60,172.96,25.50
15:17:50,27.49,26.61,26.75,174.70,173.87,25.25
15:17:51,30.14,29.17,26.75,173.20,173.20,25.00
15:17:52,28.43,27.64,26.50,173.10,172.28,25.25
15:17:53,28.42,27.76,26.25,173.40,171.77,25.50
15:17:54,28.41,27.62,26.50,171.00,171.00,25.00
15:17:55,28.38,27.72,26.25,170.50,168.90,25.50
15:17:56,28.41,27.50,26.75,171.30,168.89,25.75
15:17:57,27.49,26.61,26.75,169.90,167.51,25.75
15:17:58,29.20,28.26,26.75,170.50,169.69,25.25
15:17:59,30.14,29.17,26.75,170.10,169.30,25.25
15:18:00,28.43,27.52,26.75,169.90,169.90,25.00
15:18:01,28.39,27.48,26.75,169.70,168.90,25.25
15:18:02,29.21,28.40,26.50,169.30,167.71,25.50
15:18:03,27.48,26.60,26.75,168.90,168.10,25.25
15:18:04,28.39,27.48,26.75,168.20,166.62,25.50
15:18:05,26.56,25.71,26.75,167.90,165.54,25.75
15:18:06,29.22,28.28,26.75,167.30,164.95,25.75
15:18:07,27.45,26.57,26.75,167.40,165.82,25.50
15:18:07,27.47,26.83,26.25,167.70,166.91,25.25
15:18:08,27.48,26.60,26.75,167.50,165.15,25.75
15:18:09,26.57,25.95,26.25,166.80,166.80,25.00
15:18:10,28.41,27.75,26.25,166.70,165.91,25.25
15:18:11,26.56,25.82,26.50,165.30,163.74,25.50
15:18:12,25.62,24.80,26.75,166.00,164.44,25.50
15:18:13,27.47,26.83,26.25,165.20,163.65,25.50
15:18:14,27.45,26.69,26.50,164.60,163.82,25.25
15:18:15,28.41,27.50,26.75,164.70,163.15,25.50
15:18:16,27.49,26.61,26.75,164.90,164.12,25.25
15:18:17,28.39,27.60,26.50,164.30,163.52,25.25
15:18:18,29.23,28.42,26.50,163.40,161.86,25.50
15:18:19,27.49,26.61,26.75,163.80,163.03,25.25
15:18:20,29.21,28.27,26.75,162.90,160.61,25.75
15:18:21,29.21,28.40,26.50,163.20,162.43,25.25
15:18:22,29.21,28.27,26.75,162.80,162.03,25.25
15:18:23,29.22,28.41,26.50,162.70,161.93,25.25
15:18:24,29.21,28.27,26.75,161.70,160.18,25.50
15:18:25,27.47,26.71,26.50,161.10,161.10,25.00
15:18:26,27.48,26.47,27.00,162.30,161.53,25.25
15:18:27,27.48,26.72,26.50,160.10,159.34,25.25
15:18:28,28.41,27.88,26.00,160.40,158.89,25.50
15:18:29,28.40,27.87,26.00,160.80,160.04,25.25
15:18:30,29.19,28.25,26.75,160.20,159.44,25.25
15:18:31,27.47,26.59,26.75,158.90,158.15,25.25
15:18:32,28.41,27.50,26.75,159.70,158.20,25.50
15:18:33,28.41,27.75,26.25,159.10,157.60,25.50
15:18:34,27.48,26.72,26.50,158.60,157.11,25.50
15:18:35,27.48,26.84,26.25,158.60,157.85,25.25
15:18:36,29.24,28.30,26.75,159.40,158.65,25.25
15:18:37,27.48,26.60,26.75,158.30,156.81,25.50
15:18:38,28.39,27.48,26.75,158.30,156.81,25.50
15:18:39,27.46,26.82,26.25,157.40,155.92,25.50
15:18:40,28.44,27.78,26.25,158.50,157.75,25.25
15:18:41,27.47,26.71,26.50,157.10,156.36,25.25
15:18:42,28.41,27.62,26.50,156.30,156.30,25.00
15:18:43,28.41,27.62,26.50,156.90,155.42,25.50
15:18:44,27.47,26.83,26.25,156.00,154.53,25.50
15:18:45,29.22,28.28,26.75,156.90,155.42,25.50
15:18:46,28.39,27.60,26.50,156.10,155.36,25.25
15:18:47,26.56,25.82,26.50,156.00,154.53,25.50
15:18:48,30.16,29.19,26.75,155.60,154.14,25.50
15:18:49,26.57,25.71,26.75,155.10,155.10,25.00
15:18:50,25.63,24.92,26.50,155.20,154.47,25.25
15:18:51,26.58,25.61,27.00,154.50,153.05,25.50
15:18:51,26.57,25.83,26.50,154.60,152.43,25.75
15:18:52,27.49,26.85,26.25,153.80,153.07,25.25
15:18:53,29.22,28.41,26.50,153.80,153.07,25.25
15:18:54,27.51,26.75,26.50,153.60,152.87,25.25
15:18:55,30.14,29.30,26.50,152.60,151.88,25.25
15:18:56,30.11,29.01,27.00,154.00,151.84,25.75
15:18:57,29.22,28.41,26.50,153.00,151.56,25.50
15:18:58,25.64,25.05,26.25,152.80,152.08,25.25
15:18:59,26.59,25.73,26.75,152.30,150.87,25.50
15:19:00,25.66,25.06,26.25,152.30,151.58,25.25
15:19:01,25.65,24.94,26.50,151.80,151.08,25.25
15:19:02,28.41,27.62,26.50,151.60,149.47,25.75
15:19:03,28.43,27.52,26.75,150.70,149.28,25.50
15:19:04,28.42,27.63,26.50,151.70,151.70,25.00
15:19:05,27.50,26.74,26.50,151.70,150.27,25.50
15:19:06,29.23,28.42,26.50,150.80,150.80,25.00
15:19:07,28.42,27.63,26.50,150.20,148.79,25.50
15:19:08,28.40,27.74,26.25,151.10,150.39,25.25
15:19:09,25.65,25.17,26.00,150.50,148.39,25.75
15:19:10,25.64,25.05,26.25,150.20,149.49,25.25
15:19:11,26.57,25.83,26.50,150.10,148.69,25.50
15:19:12,26.60,25.86,26.50,150.30,148.89,25.50
15:19:13,25.64,25.05,26.25,149.20,147.80,25.50
15:19:14,30.15,29.45,26.25,149.00,147.60,25.50
15:19:15,28.42,27.76,26.25,149.70,147.60,25.75
15:19:16,26.57,25.71,26.75,149.10,147.70,25.50
15:19:17,28.43,27.52,26.75,148.40,147.70,25.25
15:19:18,25.65,24.94,26.50,148.30,148.30,25.00
15:19:19,26.58,25.72,26.75,146.80,146.11,25.25
15:19:20,25.65,24.82,26.75,147.80,146.41,25.50
15:19:21,26.56,25.82,26.50,148.00,146.61,25.50
15:19:22,25.65,24.82,26.75,147.10,146.40,25.25
15:19:23,24.72,24.04,26.50,147.70,146.31,25.50
15:19:24,26.56,25.94,26.25,146.40,145.02,25.50
15:19:25,26.57,25.83,26.50,145.10,143.73,25.50
15:19:26,26.57,25.71,26.75,145.40,144.71,25.25
15:19:27,27.49,26.73,26.50,145.70,143.65,25.75
15:19:28,27.50,26.74,26.50,144.90,145.59,24.75
15:19:29,27.50,26.62,26.75,144.50,142.47,25.75
15:19:30,25.65,24.94,26.50,145.70,145.01,25.25
15:19:31,27.49,26.73,26.50,145.10,144.41,25.25
15:19:32,29.23,28.29,26.75,143.70,142.35,25.50
15:19:33,29.20,28.39,26.50,143.50,142.82,25.25
15:19:34,28.41,27.50,26.75,144.30,142.94,25.50
15:19:35,24.72,24.04,26.50,144.00,142.64,25.50
15:19:36,26.57,25.95,26.25,143.10,143.10,25.00
15:19:36,26.57,25.83,26.50,143.70,141.68,25.75
15:19:37,25.65,24.94,26.50,143.20,143.20,25.00
15:19:38,26.57,25.83,26.50,142.10,141.43,25.25
15:19:39,27.49,26.61,26.75,142.70,142.03,25.25
15:19:40,27.51,26.62,26.75,142.10,140.76,25.50
15:19:41,26.57,25.71,26.75,142.10,140.76,25.50
15:19:42,26.57,25.83,26.50,141.80,140.47,25.50
15:19:43,26.57,25.83,26.50,140.80,140.13,25.25
15:19:44,28.40,27.61,26.50,141.50,140.17,25.50
15:19:45,27.52,26.63,26.75,140.60,139.94,25.25
15:19:46,26.58,25.72,26.75,140.60,140.60,25.00
15:19:47,27.50,26.86,26.25,140.20,140.20,25.00
15:19:48,27.49,26.61,26.75,140.50,139.84,25.25
15:19:49,26.60,25.86,26.50,141.00,141.00,25.00
15:19:50,27.51,26.75,26.50,140.00,138.68,25.50
15:19:51,27.51,26.62,26.75,138.90,137.59,25.50
15:19:52,23.93,23.27,26.50,140.10,140.10,25.00
15:19:53,24.74,23.83,27.00,138.90,138.24,25.25
15:19:54,26.57,25.83,26.50,137.80,138.46,24.75
15:19:55,24.75,24.18,26.25,138.80,138.14,25.25
15:19:56,26.56,25.71,26.75,138.10,138.10,25.00
15:19:57,25.66,25.18,26.00,137.90,136.60,25.50
15:19:58,27.50,26.74,26.50,138.00,136.70,25.50
15:19:59,25.66,24.83,26.75,137.60,135.03,26.00
15:20:00,24.73,23.93,26.75,136.60,135.95,25.25
15:20:01,26.57,25.83,26.50,137.00,135.71,25.50
15:20:02,24.73,23.82,27.00,137.50,136.21,25.50
15:20:03,23.91,23.14,26.75,135.90,135.90,25.00
15:20:04,26.57,25.83,26.50,136.50,136.50,25.00
15:20:05,26.60,25.86,26.50,136.60,134.68,25.75
15:20:06,25.66,24.83,26.75,135.60,134.32,25.50
15:20:07,26.60,25.86,26.50,135.90,135.26,25.25
15:20:08,25.65,24.94,26.50,134.90,133.63,25.50
15:20:09,26.59,25.85,26.50,135.00,133.73,25.50
15:20:10,26.60,25.74,26.75,135.00,133.73,25.50
15:20:11,24.72,24.15,26.25,134.30,134.94,24.75
15:20:12,25.65,24.82,26.75,134.70,134.06,25.25
15:20:13,27.52,26.63,26.75,133.90,133.90,25.00
15:20:14,24.72,24.04,26.50,134.10,132.84,25.50
15:20:15,26.60,25.74,26.75,133.90,132.02,25.75
15:20:16,24.74,23.94,26.75,133.30,132.67,25.25
15:20:17,26.56,25.82,26.50,133.80,132.54,25.50
15:20:18,22.98,22.55,26.00,133.30,132.05,25.50
15:20:19,24.73,23.82,27.00,133.30,132.67,25.25
15:20:20,24.74,24.28,26.00,133.90,132.64,25.50
15:20:21,25.66,24.83,26.75,133.00,132.37,25.25
15:20:21,25.65,24.94,26.50,132.00,130.76,25.50
15:20:22,24.74,24.05,26.50,132.00,132.63,24.75
15:20:23,24.73,23.82,27.00,132.80,132.17,25.25
15:20:24,26.57,25.60,27.00,131.90,131.28,25.25
15:20:25,26.57,25.71,26.75,131.60,130.98,25.25
15:20:26,25.64,24.81,26.75,131.90,131.28,25.25
15:20:27,26.57,25.83,26.50,130.70,129.47,25.50
15:20:28,24.72,24.04,26.50,131.40,130.78,25.25
15:20:29,25.66,24.95,26.50,130.70,130.70,25.00
15:20:30,25.64,24.81,26.75,131.00,130.38,25.25
15:20:31,25.62,24.80,26.75,130.10,128.88,25.50
15:20:32,26.57,25.71,26.75,130.80,128.96,25.75
15:20:33,25.65,24.94,26.50,130.30,130.30,25.00
15:20:34,25.64,24.93,26.50,129.50,128.28,25.50
15:20:35,24.70,24.02,26.50,129.10,128.49,25.25
15:20:36,24.70,23.91,26.75,129.10,128.49,25.25
15:20:37,24.74,24.05,26.50,128.50,127.29,25.50
15:20:38,24.72,23.92,26.75,129.40,129.40,25.00
15:20:39,24.71,24.14,26.25,129.30,127.48,25.75
15:20:40,28.40,27.49,26.75,129.30,127.48,25.75
15:20:41,25.64,25.05,26.25,128.30,127.09,25.50
15:20:42,26.55,25.70,26.75,127.80,126.60,25.50
15:20:43,23.91,23.36,26.25,129.50,128.28,25.50
15:20:44,22.04,21.53,26.25,128.90,127.69,25.50
15:20:45,25.65,24.94,26.50,128.20,126.99,25.50
15:20:46,25.65,24.94,26.50,128.50,127.89,25.25
15:20:47,25.64,24.93,26.50,128.20,128.81,24.75
15:20:48,26.56,25.94,26.25,127.30,126.10,25.50
15:20:49,29.21,28.27,26.75,126.50,125.31,25.50
15:20:50,22.99,22.46,26.25,127.50,127.50,25.00
15:20:51,24.74,23.94,26.75,127.10,125.90,25.50
15:20:52,26.56,26.06,26.00,125.60,125.60,25.00
15:20:53,23.92,23.47,26.00,126.00,125.40,25.25
15:20:54,27.47,26.59,26.75,125.00,124.41,25.25
